ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Amount
0.2892307692307696,0.1648351648351648,0.9089168490153172,0.5294117647058824,0.1086718521955168,11/25/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Trucks and Buses,0.4585635359116021,S18_1097,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Suite 400,Lyon,PA,69004,France,EMEA,Saveley,Mary,Small,0.1725431734420729
0.3261538461538471,0.3076923076923077,1.0,0.2352941176470588,0.2562116425146702,12/5/2003 0:00,Shipped,1.0,1.0,0.0,Trucks and Buses,0.4585635359116021,S18_1097,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Suite 400,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Medium,0.3406327085009041
0.3538461538461526,0.4395604395604396,1.0,0.0588235294117647,0.3433558787912654,1/29/2004 0:00,Shipped,0.0,0.0,0.5,Trucks and Buses,0.4585635359116021,S18_1097,West Coast Collectables Co.,3105553722,3675 Furth Circle,Suite 400,Burbank,CA,94019,USA,EMEA,Thompson,Steve,Medium,0.4807209407391756
0.3938461538461553,0.2857142857142857,1.0,0.0,0.2115976639386148,3/10/2004 0:00,Shipped,0.0,0.1818181818181818,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Suite 400,Cambridge,MA,51247,USA,EMEA,Tseng,Kyung,Medium,0.3172846697945256
0.4461538461538481,0.2527472527472528,1.0,0.4117647058823529,0.2182885107866009,5/4/2004 0:00,Shipped,0.3333333333333333,0.3636363636363636,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Super Scale Inc.,2035559545,567 North Pendale Street,Suite 400,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium,0.2822626117349577
0.4861538461538472,0.3846153846153846,1.0,0.2352941176470588,0.3654871414422966,6/15/2004 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.5,Trucks and Buses,0.4585635359116021,S18_1097,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Suite 400,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,0.4223508439732291
0.5230769230769248,0.4065934065934066,0.9567833698030634,0.4117647058823529,0.2707212218221602,7/19/2004 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,0.4298362251824941
0.5538461538461554,0.1978021978021978,1.0,0.0,0.1704291038603245,8/17/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Level 6,Torino,NSW,10100,Italy,EMEA,Accorti,Paolo,Small,0.2238925149690113
0.5876923076923077,0.3846153846153846,1.0,0.5294117647058824,0.3092355008981175,9/8/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Level 6,Boras,NSW,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,0.4223508439732291
0.6276923076923069,0.4395604395604396,0.9726477024070022,0.2352941176470588,0.2960052703285941,10/11/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Level 6,Versailles,NSW,78000,France,EMEA,Tonini,Daniel,Medium,0.4699808429342414
0.6523076923076943,0.2857142857142857,1.0,0.0588235294117647,0.2719946884969637,10/21/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 6,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,0.3172846697945256
0.6830769230769249,0.1758241758241758,1.0,0.5294117647058824,0.130060504372211,11/4/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Level 6,Nashua,NH,62005,USA,EMEA,Young,Valarie,Small,0.2005444762626327
0.7169230769230772,0.2527472527472528,0.1828501094091903,0.3529411764705882,0.0503739889284866,11/18/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Mini Wheels Co.,6505555787,5557 North Pendale Street,Level 6,San Francisco,CA,62005,USA,EMEA,Murphy,Julie,Small,0.0799810413925704
0.7600000000000016,0.3956043956043956,0.3107221006564551,0.2352941176470588,0.1177199358561011,11/29/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Trucks and Buses,0.4585635359116021,S18_1097,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,0.1869092216581077
0.7907692307692322,0.3626373626373627,0.9726477024070022,0.0,0.2455665787053138,12/10/2004 0:00,Shipped,1.0,1.0,0.5,Trucks and Buses,0.4585635359116021,S18_1097,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 3,San Rafael,CA,97562,USA,APAC,Nelson,Valarie,Medium,0.3898970701713629
0.8307692307692314,0.2307692307692307,1.0,0.0,0.2521464016110971,1/20/2005 0:00,Shipped,0.0,0.0,1.0,Trucks and Buses,0.4585635359116021,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,0.2589145730285791
0.8646153846153837,0.4615384615384615,0.9726477024070022,0.0588235294117647,0.3104163250781028,2/17/2005 0:00,Shipped,0.0,0.0909090909090909,1.0,Trucks and Buses,0.4585635359116021,S18_1097,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Level 15,San Francisco,CA,2060,USA,APAC,Brown,Julie,Medium,0.4928619208664924
0.8953846153846143,0.2527472527472528,0.7962253829321662,0.5294117647058824,0.1460053070914888,3/9/2005 0:00,Shipped,0.0,0.1818181818181818,1.0,Trucks and Buses,0.4585635359116021,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.2318191741098268
0.9569230769230792,0.2307692307692307,1.0,0.4117647058823529,0.2007893728764833,5/1/2005 0:00,Shipped,0.3333333333333333,0.3636363636363636,1.0,Trucks and Buses,0.4585635359116021,S18_1097,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Level 15,Montreal,Quebec,H1J 1C3,Canada,APAC,Fresnisre,Jean,Medium,0.2589145730285791
0.9969230769230784,0.5274725274725275,1.0,0.2352941176470588,0.4926132315540337,5/31/2005 0:00,In Process,0.3333333333333333,0.3636363636363636,1.0,Trucks and Buses,0.4585635359116021,S18_1097,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 15,Madrid,Quebec,28034,Spain,EMEA,Freyre,Diego,Large,0.5741130955646898
0.027692307692309,0.2197802197802198,1.0,0.1764705882352941,0.2865336781202691,3/10/2003 0:00,Shipped,0.0,0.1818181818181818,0.0,Classic Cars,0.5966850828729282,S18_1129,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Level 15,Philadelphia,PA,71270,USA,EMEA,Hernandez,Rosa,Medium,0.2472405536753898
0.0676923076923081,0.3076923076923077,1.0,0.0588235294117647,0.3325328825712262,5/8/2003 0:00,Shipped,0.3333333333333333,0.3636363636363636,0.0,Classic Cars,0.5966850828729282,S18_1129,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Level 15,Marseille,PA,13008,France,EMEA,Lebihan,Laurence,Medium,0.3406327085009041
0.1107692307692325,0.2087912087912088,1.0,0.0588235294117647,0.2325341325096484,7/4/2003 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.0,Classic Cars,0.5966850828729282,S18_1129,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Level 15,Toulouse,PA,31000,France,EMEA,Roulet,Annette,Medium,0.2355665343222006
0.1476923076923064,0.1868131868131868,1.0,0.7058823529411764,0.1632206354539886,9/11/2003 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.0,Classic Cars,0.5966850828729282,S18_1129,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.212218495615822
0.1876923076923091,0.2417582417582418,1.0,0.6470588235294117,0.2413667856068855,10/17/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Classic Cars,0.5966850828729282,S18_1129,Heintze Collectables,86 21 3555,Smagsloget 45,Level 15,Aaarhus,NSW,8200,Denmark,EMEA,Ibsen,Palle,Medium,0.2705885923817684
0.2184615384615398,0.3186813186813187,1.0,0.0588235294117647,0.2960052703285941,11/5/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Classic Cars,0.5966850828729282,S18_1129,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Level 15,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium,0.3523067278540934
0.2492307692307704,0.4175824175824176,1.0,0.2941176470588235,0.3629255029347819,11/12/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Classic Cars,0.5966850828729282,S18_1129,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Level 15,Bergen,Quebec,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,0.457372902032797
0.2830769230769228,0.1758241758241758,1.0,0.5882352941176471,0.2072346435874115,11/20/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Classic Cars,0.5966850828729282,S18_1129,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Level 15,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium,0.2005444762626327
0.3200000000000003,0.3956043956043956,1.0,0.9411764705882352,0.4191168523315395,12/2/2003 0:00,Shipped,1.0,1.0,0.0,Classic Cars,0.5966850828729282,S18_1129,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium,0.4340248633264184
0.3446153846153841,0.2527472527472528,1.0,0.5294117647058824,0.2723836399236213,1/16/2004 0:00,Shipped,0.0,0.0,0.5,Classic Cars,0.5966850828729282,S18_1129,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Suite 400,Madrid,NY,28034,Spain,EMEA,Freyre,Diego,Medium,0.2822626117349577
0.3846153846153832,0.2857142857142857,1.0,0.0,0.2975698991299693,2/22/2004 0:00,Shipped,0.0,0.0909090909090909,0.5,Classic Cars,0.5966850828729282,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Suite 400,Gensve,NY,1203,Switzerland,EMEA,Holz,Michael,Medium,0.3172846697945256
0.4307692307692328,0.3846153846153846,1.0,0.1176470588235294,0.3784195925641899,4/13/2004 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.5,Classic Cars,0.5966850828729282,S18_1129,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Suite 400,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,0.4223508439732291
0.4707692307692319,0.2197802197802198,1.0,0.2352941176470588,0.1891340647188704,6/1/2004 0:00,Cancelled,0.3333333333333333,0.4545454545454545,0.5,Classic Cars,0.5966850828729282,S18_1129,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Suite 400,Liverpool,Osaka,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,0.2472405536753898
0.5107692307692311,0.1648351648351648,1.0,0.2941176470588235,0.1503146536163292,7/6/2004 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.5,Classic Cars,0.5966850828729282,S18_1129,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Suite 400,Reggio Emilia,Osaka,42100,Italy,EMEA,Moroni,Maurizio,Small,0.1888704569094434
0.5476923076923086,0.3076923076923077,1.0,0.2941176470588235,0.3077591030441882,8/6/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.5966850828729282,S18_1129,Signal Gift Stores,7025551838,8489 Strong St.,Suite 400,Las Vegas,NV,83030,USA,EMEA,King,Sue,Medium,0.3406327085009041
0.575384615384614,0.3846153846153846,1.0,0.1764705882352941,0.4424186455520206,8/30/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.5966850828729282,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Suite 400,Gensve,NV,1203,Switzerland,EMEA,Holz,Michael,Medium,0.4223508439732291
0.6184615384615384,0.3406593406593407,1.0,0.4117647058823529,0.3996604579039121,10/5/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Classic Cars,0.5966850828729282,S18_1129,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Suite 400,Oslo,NV,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,0.375654766560472
0.6461538461538474,0.3406593406593407,1.0,0.0588235294117647,0.4227571141715812,10/16/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.5966850828729282,S18_1129,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Suite 400,Koln,NV,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,0.375654766560472
0.6799999999999997,0.3846153846153846,1.0,0.5294117647058824,0.3912314613912403,11/4/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Classic Cars,0.5966850828729282,S18_1129,FunGiftIdeas.com,5085552555,1785 First Street,Suite 400,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Medium,0.4223508439732291
0.7107692307692304,0.4395604395604396,1.0,0.2941176470588235,0.437617411495169,11/17/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Classic Cars,0.5966850828729282,S18_1129,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Suite 400,Philadelphia,PA,71270,USA,EMEA,Hernandez,Rosa,Medium,0.4807209407391756
0.7446153846153862,0.3736263736263737,1.0,0.0588235294117647,0.4391158670859597,11/24/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Classic Cars,0.5966850828729282,S18_1129,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,0.4106768246200398
0.787692307692307,0.4065934065934066,0.9671772428884025,0.4117647058823529,0.2731240446242722,12/9/2004 0:00,Shipped,1.0,1.0,0.5,Classic Cars,0.5966850828729282,S18_1129,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Level 3,Paris,Victoria,75508,France,EMEA,Da Cunha,Daniel,Medium,0.4336512947071164
0.815384615384616,0.2637362637362638,0.8230306345733043,0.0,0.1565856682060516,1/7/2005 0:00,Shipped,0.0,0.0,1.0,Classic Cars,0.5966850828729282,S18_1129,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Level 3,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small,0.2486180879590662
0.8523076923076935,0.3186813186813187,1.0,0.0588235294117647,0.3979892167077063,2/9/2005 0:00,Shipped,0.0,0.0909090909090909,1.0,Classic Cars,0.5966850828729282,S18_1129,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Level 3,Helsinki,MA,21240,Finland,EMEA,Karttunen,Matti,Medium,0.3523067278540934
0.8923076923076927,0.3296703296703297,0.9147975929978118,0.7647058823529411,0.212753489350157,3/4/2005 0:00,Shipped,0.0,0.1818181818181818,1.0,Classic Cars,0.5966850828729282,S18_1129,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 3,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,0.3377982566019497
0.9415384615384604,0.6043956043956045,1.0,0.1176470588235294,0.5803067054784802,4/15/2005 0:00,Disputed,0.3333333333333333,0.2727272727272727,1.0,Classic Cars,0.5966850828729282,S18_1129,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Level 3,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Large,0.6558312310370148
0.9815384615384596,0.3516483516483517,1.0,0.2352941176470588,0.2927877817783976,5/17/2005 0:00,Shipped,0.3333333333333333,0.3636363636363636,1.0,Classic Cars,0.5966850828729282,S18_1129,Salzburg Collectables,6562-9555,Geislweg 14,Level 3,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium,0.3873287859136612
0.0061538461538468,0.3626373626373627,1.0,0.0588235294117647,0.3180858001848439,1/10/2003 0:00,Shipped,0.0,0.0,0.0,Vintage Cars,0.3812154696132597,S18_1342,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,EMEA,Frick,Michael,Medium,0.3990028052668506
0.0338461538461558,0.2967032967032967,0.9953501094091904,0.2941176470588235,0.2063611572076964,3/25/2003 0:00,Shipped,0.0,0.1818181818181818,0.0,Vintage Cars,0.3812154696132597,S18_1342,Mini Wheels Co.,6505555787,5557 North Pendale Street,Suite 101,San Francisco,CA,10022,USA,EMEA,Murphy,Julie,Medium,0.327648864176287
0.0769230769230766,0.2857142857142857,1.0,0.0,0.2038568688160215,5/21/2003 0:00,Shipped,0.3333333333333333,0.3636363636363636,0.0,Vintage Cars,0.3812154696132597,S18_1342,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,0.3172846697945256
0.120000000000001,0.2747252747252747,1.0,0.3529411764705882,0.1987262392220383,7/16/2003 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.0,Vintage Cars,0.3812154696132597,S18_1342,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,0.3056106504413363
0.1507692307692316,0.4835164835164836,1.0,0.1764705882352941,0.3989046127874582,9/12/2003 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.0,Vintage Cars,0.3812154696132597,S18_1342,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Level 6,Brisbane,CA,94217,USA,APAC,Taylor,Sue,Medium,0.5274170181519328
0.1907692307692308,0.4615384615384615,0.8829321663019694,0.0588235294117647,0.2872645244682799,10/18/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Vintage Cars,0.3812154696132597,S18_1342,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Level 6,San Francisco,CA,94217,USA,APAC,Brown,Julie,Medium,0.45610276872717
0.2246153846153831,0.4065934065934066,1.0,0.2941176470588235,0.3348386513311476,11/5/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Vintage Cars,0.3812154696132597,S18_1342,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Level 6,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium,0.4456988826796076
0.2523076923076921,0.2087912087912088,0.8267231947483589,0.1176470588235294,0.125076191099409,11/12/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Vintage Cars,0.3812154696132597,S18_1342,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 6,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.1985890780209735
0.286153846153848,0.2417582417582418,1.0,0.3529411764705882,0.1929868160906779,11/21/2003 0:00,Shipped,1.0,0.9090909090909092,0.0,Vintage Cars,0.3812154696132597,S18_1342,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Level 6,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,0.2705885923817684
0.3230769230769219,0.3296703296703297,1.0,0.0588235294117647,0.2392227735839484,12/3/2003 0:00,Shipped,1.0,1.0,0.0,Vintage Cars,0.3812154696132597,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 6,Madrid,Victoria,28034,Spain,EMEA,Freyre,Diego,Medium,0.3639807472072827
0.3538461538461526,0.2307692307692307,0.8547592997811815,0.5294117647058824,0.1419878579511156,1/29/2004 0:00,Shipped,0.0,0.0,0.5,Vintage Cars,0.3812154696132597,S18_1342,West Coast Collectables Co.,3105553722,3675 Furth Circle,Level 6,Burbank,CA,94019,USA,EMEA,Thompson,Steve,Small,0.2254404899352442
0.3907692307692301,0.2087912087912088,1.0,0.1176470588235294,0.1817278119386765,3/2/2004 0:00,Shipped,0.0,0.1818181818181818,0.5,Vintage Cars,0.3812154696132597,S18_1342,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Level 6,Lyon,CA,69004,France,EMEA,Saveley,Mary,Small,0.2355665343222006
0.4430769230769229,0.3736263736263737,1.0,0.3529411764705882,0.3090046299189672,4/29/2004 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.5,Vintage Cars,0.3812154696132597,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 6,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.4106768246200398
0.4800000000000004,0.3076923076923077,0.9391411378555798,0.0588235294117647,0.2034142435630009,6/8/2004 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.5,Vintage Cars,0.3812154696132597,S18_1342,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Level 6,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium,0.3229699172195287
0.5538461538461554,0.4835164835164836,1.0,0.4705882352941176,0.3497893853758675,8/17/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Vintage Cars,0.3812154696132597,S18_1342,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Level 6,Torino,CA,10100,Italy,EMEA,Accorti,Paolo,Medium,0.5274170181519328
0.5815384615384609,0.3516483516483517,1.0,0.0588235294117647,0.3004153471851019,9/3/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Vintage Cars,0.3812154696132597,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Level 6,Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,0.3873287859136612
0.6276923076923069,0.3406593406593407,0.9391411378555798,0.7058823529411764,0.2244904111341573,10/11/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Vintage Cars,0.3812154696132597,S18_1342,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Level 6,Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium,0.3564334936954458
0.6523076923076943,0.4065934065934066,0.8547592997811815,0.5294117647058824,0.2471356190540613,10/21/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Vintage Cars,0.3812154696132597,S18_1342,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 6,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,0.3923883059013335
0.6830769230769249,0.4065934065934066,0.812636761487965,0.7647058823529411,0.2373978634876076,11/4/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Vintage Cars,0.3812154696132597,S18_1342,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Level 6,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium,0.3769272346699697
0.7138461538461556,0.4395604395604396,0.9333971553610504,0.8235294117647058,0.2862983955937465,11/17/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Vintage Cars,0.3812154696132597,S18_1342,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Level 6,Manchester,NH,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,0.4545688025841609
0.7569230769230764,0.3956043956043956,0.1262308533916848,0.1176470588235294,0.0760616940194857,11/29/2004 0:00,Shipped,1.0,0.9090909090909092,0.5,Vintage Cars,0.3812154696132597,S18_1342,Signal Gift Stores,7025551838,8489 Strong St.,Level 6,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small,0.1207665628068078
0.787692307692307,0.4835164835164836,0.3186542669584244,0.4705882352941176,0.1490272170415134,12/9/2004 0:00,Shipped,1.0,1.0,0.5,Vintage Cars,0.3812154696132597,S18_1342,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Level 6,Paris,NV,75508,France,EMEA,Da Cunha,Daniel,Small,0.2366171960639876
0.8276923076923062,0.4175824175824176,1.0,0.4117647058823529,0.6439616577712716,1/20/2005 0:00,Shipped,0.0,0.0,1.0,Vintage Cars,0.3812154696132597,S18_1342,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Level 6,Brickhaven,MA,58339,USA,EMEA,Nelson,Allen,Large,0.457372902032797
0.861538461538462,0.2307692307692307,0.9064551422319472,0.7058823529411764,0.1494919000313955,2/16/2005 0:00,Shipped,0.0,0.0909090909090909,1.0,Vintage Cars,0.3812154696132597,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 6,Madrid,MA,28034,Spain,EMEA,Freyre,Diego,Small,0.2373549940871092
0.8953846153846143,0.3186813186813187,1.0,0.0588235294117647,0.3725382646590204,3/9/2005 0:00,Shipped,0.0,0.1818181818181818,1.0,Vintage Cars,0.3812154696132597,S18_1342,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,0.3523067278540934
0.990769230769228,0.4945054945054945,0.9391411378555798,0.0588235294117647,0.322845859799554,5/30/2005 0:00,In Process,0.3333333333333333,0.3636363636363636,1.0,Vintage Cars,0.3812154696132597,S18_1342,Diecast Classics Inc.,2155551555,7586 Pompton St.,Level 15,Allentown,PA,70267,USA,APAC,Yu,Kyung,Medium,0.5125968505830589
0.0061538461538468,0.3846153846153846,0.3181072210065645,0.0,0.1157009176753792,1/10/2003 0:00,Shipped,0.0,0.0,0.0,Vintage Cars,0.1104972375690607,S18_1367,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,APAC,Frick,Michael,Small,0.1837035359437218
0.0338461538461558,0.4615384615384615,0.3033369803063458,0.2352941176470588,0.1376954223578691,3/25/2003 0:00,Shipped,0.0,0.1818181818181818,0.0,Vintage Cars,0.1104972375690607,S18_1367,Mini Wheels Co.,6505555787,5557 North Pendale Street,Suite 101,San Francisco,CA,10022,USA,APAC,Murphy,Julie,Small,0.2186251974368523
0.0800000000000018,0.3956043956043956,0.3844365426695842,0.9411764705882352,0.1343647040917837,5/28/2003 0:00,Shipped,0.3333333333333333,0.3636363636363636,0.0,Vintage Cars,0.1104972375690607,S18_1367,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Suite 101,Madrid,CA,28023,Spain,EMEA,Sommer,MartÂ¡n,Small,0.2133368666698575
0.120000000000001,0.4725274725274726,0.2222374179431072,0.2941176470588235,0.119938208926472,7/16/2003 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.0,Vintage Cars,0.1104972375690607,S18_1367,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,0.1904312732969649
