ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Amount
0.5476923076923086,0.2527472527472528,1.0,0.23529411764705882,0.24057050130618568,8/6/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.6022099447513812,S18_1984,Signal Gift Stores,7025551838,8489 Strong St.,Suite 400,Las Vegas,NV,83030,USA,EMEA,King,Sue,Medium,0.2822626117349577
0.575384615384614,0.19780219780219782,1.0,0.1176470588235294,0.22310297948556945,8/30/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.6022099447513812,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Suite 400,Gensve,NV,1203,Switzerland,EMEA,Holz,Michael,Medium,0.22389251496901133
0.6184615384615384,0.4505494505494506,1.0,0.3529411764705882,0.515115064184338,10/5/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Classic Cars,0.6022099447513812,S18_1984,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Suite 400,Oslo,NV,N 0106,Norway,EMEA,Klaeboe,Jan,Large,0.49239496009236483
0.6461538461538474,0.19780219780219782,1.0,0.0,0.21807381548114907,10/16/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.6022099447513812,S18_1984,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Suite 400,Koln,NV,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,0.22389251496901133
0.6799999999999997,0.20879120879120883,1.0,0.47058823529411764,0.23909630922594255,11/4/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.6022099447513812,S18_1984,FunGiftIdeas.com,5085552555,1785 First Street,Suite 400,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Medium,0.23556653432220062
0.7107692307692304,0.2637362637362638,0.07644967177242884,0.4117647058823529,0.03617248267916213,11/17/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.6022099447513812,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Suite 400,Philadelphia,PA,71270,USA,EMEA,Hernandez,Rosa,Small,0.057432673011885316
0.7446153846153862,0.17582417582417587,1.0,0.1176470588235294,0.19694691511521123,11/24/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.6022099447513812,S18_1984,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,0.20054447626263275
0.787692307692307,0.23076923076923078,0.5170951859956237,0.058823529411764705,0.09297336087119237,12/9/2004 0:00,Shipped,1.0,0.9999999999999999,0.5,Classic Cars,0.6022099447513812,S18_1984,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Level 3,Paris,Victoria,75508,France,EMEA,Da Cunha,Daniel,Small,0.14761797472107852
0.8184615384615377,0.3076923076923077,1.0,0.1176470588235294,0.2739357693407751,1/10/2005 0:00,Shipped,0.0,0.0,1.0,Classic Cars,0.6022099447513812,S18_1984,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Level 3,Charleroi,Victoria,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium,0.3406327085009041
0.8523076923076935,0.3296703296703297,1.0,0.2941176470588235,0.28459112676066695,2/9/2005 0:00,Shipped,0.0,0.09090909090909091,1.0,Classic Cars,0.6022099447513812,S18_1984,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Level 3,Helsinki,Victoria,21240,Finland,EMEA,Karttunen,Matti,Medium,0.3639807472072827
0.8923076923076927,0.3076923076923077,0.22114332603938724,0.8235294117647058,0.07217070923711846,3/4/2005 0:00,Shipped,0.0,0.1818181818181818,1.0,Classic Cars,0.6022099447513812,S18_1984,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Level 3,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.11458867176510004
0.9415384615384603,0.46153846153846156,1.0,0.058823529411764705,0.4916779835111065,4/15/2005 0:00,Disputed,0.3333333333333333,0.2727272727272727,1.0,Classic Cars,0.6022099447513812,S18_1984,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Level 3,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Large,0.5040689794455542
0.9815384615384595,0.3076923076923077,1.0,0.1764705882352941,0.30238436782893785,5/17/2005 0:00,Shipped,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.6022099447513812,S18_1984,Salzburg Collectables,6562-9555,Geislweg 14,Level 3,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium,0.3406327085009041
0.012307692307693685,0.19780219780219782,1.0,0.4117647058823529,0.21879730925020607,1/31/2003 0:00,Shipped,0.0,0.0,0.0,Classic Cars,0.718232044198895,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 3,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.22389251496901133
0.04615384615384599,0.43956043956043966,1.0,0.1764705882352941,0.5072566277984835,4/4/2003 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.0,Classic Cars,0.718232044198895,S18_2238,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,EMEA,Hernandez,Maria,Large,0.4807209407391756
0.08307692307692349,0.4285714285714286,1.0,0.5294117647058824,0.49003247634123903,6/3/2003 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.0,Classic Cars,0.718232044198895,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Large,0.46904692138598625
0.12615384615384784,0.3626373626373627,1.0,0.1764705882352941,0.401186118036832,8/1/2003 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.0,Classic Cars,0.718232044198895,S18_2238,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Suite 400,Espoo,NY,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,0.3990028052668506
0.1569230769230785,0.40659340659340665,1.0,0.058823529411764705,0.4873862831757553,9/21/2003 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.0,Classic Cars,0.718232044198895,S18_2238,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Suite 400,Oulu,NY,90110,Finland,EMEA,Koskitalo,Pirkko,Large,0.44569888267960767
0.1999999999999993,0.2527472527472528,1.0,0.5882352941176471,0.3346026335467297,10/22/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Classic Cars,0.718232044198895,S18_2238,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Suite 400,Singapore,NY,79903,Singapore,Japan,Natividad,Eric,Medium,0.2822626117349577
0.23384615384615515,0.15384615384615385,1.0,0.5294117647058824,0.2342141968005988,11/6/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.718232044198895,S18_2238,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Suite 400,Reggio Emilia,NY,42100,Italy,EMEA,Moroni,Maurizio,Medium,0.17719643755625417
0.25846153846153896,0.43956043956043966,1.0,0.23529411764705882,0.5072566277984835,11/14/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.718232044198895,S18_2238,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Suite 400,Sevilla,NY,41101,Spain,EMEA,Roel,Jose Pedro,Large,0.4807209407391756
0.29230769230769127,0.23076923076923078,1.0,0.23529411764705882,0.3415993476791952,11/25/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Classic Cars,0.718232044198895,S18_2238,Mini Classics,9145554562,3758 North Pendale Street,Suite 400,White Plains,NY,24067,USA,EMEA,Frick,Steve,Medium,0.2589145730285791
0.32923076923076877,0.41758241758241765,1.0,0.2941176470588235,0.4836607314198491,12/9/2003 0:00,Shipped,1.0,0.9999999999999999,0.0,Classic Cars,0.718232044198895,S18_2238,Diecast Collectables,6175552555,6251 Ingle Ln.,Suite 400,Boston,MA,51003,USA,EMEA,Franco,Valarie,Large,0.457372902032797
0.3661538461538463,0.40659340659340665,1.0,0.0,0.5857439376148381,2/10/2004 0:00,Shipped,0.0,0.09090909090909091,0.5,Classic Cars,0.718232044198895,S18_2238,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Suite 400,Brisbane,CA,94217,USA,EMEA,Taylor,Sue,Large,0.44569888267960767
0.3999999999999986,0.4725274725274726,1.0,0.4117647058823529,0.5013267728722188,3/15/2004 0:00,Shipped,0.0,0.1818181818181818,0.5,Classic Cars,0.718232044198895,S18_2238,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Suite 400,Frankfurt,CA,60528,Germany,EMEA,Keitel,Roland,Large,0.5157429987987434
0.44923076923076977,0.3736263736263737,1.0,0.1764705882352941,0.44608611193419145,5/5/2004 0:00,Shipped,0.3333333333333333,0.36363636363636365,0.5,Classic Cars,0.718232044198895,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Suite 400,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.41067682462003985
0.4892307692307689,0.2637362637362638,1.0,0.1176470588235294,0.3834936073002286,6/15/2004 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.5,Classic Cars,0.718232044198895,S18_2238,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Medium,0.29393663108814705
0.5261538461538464,0.4835164835164836,1.0,0.1764705882352941,0.6387089753666547,7/20/2004 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.5,Classic Cars,0.718232044198895,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,2nd Floor,San Rafael,CA,97562,USA,APAC,Nelson,Valarie,Large,0.5274170181519328
0.5599999999999987,0.18681318681318687,1.0,0.7058823529411764,0.20267383886235016,8/20/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Classic Cars,0.718232044198895,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,2nd Floor,San Rafael,CA,97562,USA,APAC,Nelson,Valarie,Medium,0.21221849561582204
0.5907692307692294,0.21978021978021983,1.0,0.3529411764705882,0.2994565708895223,9/8/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Classic Cars,0.718232044198895,S18_2238,Land of Toys Inc.,2125557818,897 Long Airport Avenue,2nd Floor,NYC,NY,10022,USA,APAC,Yu,Kwai,Medium,0.24724055367538986
0.6307692307692321,0.23076923076923078,1.0,0.1764705882352941,0.2538338184810013,10/13/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.718232044198895,S18_2238,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,2nd Floor,Cambridge,MA,51247,USA,APAC,Hernandez,Marta,Medium,0.2589145730285791
0.6584615384615375,0.39560439560439564,1.0,0.7058823529411764,0.38925508816845056,10/22/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Classic Cars,0.718232044198895,S18_2238,Heintze Collectables,86 21 3555,Smagsloget 45,2nd Floor,Aaarhus,MA,8200,Denmark,EMEA,Ibsen,Palle,Medium,0.43402486332641843
0.6892307692307682,0.4505494505494506,1.0,0.4117647058823529,0.4944844628977837,11/5/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.718232044198895,S18_2238,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,EMEA,Frick,Michael,Large,0.49239496009236483
0.7261538461538457,0.4725274725274726,1.0,0.2941176470588235,0.5131078101299421,11/20/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Classic Cars,0.718232044198895,S18_2238,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Suite 101,Paris,NY,75012,France,EMEA,Bertrand,Marie,Large,0.5157429987987434
0.7661538461538449,0.3516483516483517,1.0,0.4117647058823529,0.4586104949241471,12/1/2004 0:00,Shipped,1.0,0.9999999999999999,0.5,Classic Cars,0.718232044198895,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium,0.38732878591366127
0.7938461538461539,0.15384615384615385,1.0,0.5294117647058824,0.14307162808891033,12/10/2004 0:00,Shipped,1.0,0.9999999999999999,0.5,Classic Cars,0.718232044198895,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Suite 400,Madrid,NY,28034,Spain,EMEA,Freyre,Diego,Small,0.17719643755625417
0.833846153846153,0.20879120879120883,1.0,0.3529411764705882,0.15588349691596076,1/23/2005 0:00,Shipped,0.0,0.0,1.0,Classic Cars,0.718232044198895,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Suite 400,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.23556653432220062
0.8676923076923089,0.20879120879120883,0.8358862144420132,0.23529411764705882,0.12630774807417575,2/17/2005 0:00,Shipped,0.0,0.09090909090909091,1.0,Classic Cars,0.718232044198895,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Suite 400,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.20054447626263275
0.9599999999999973,0.38461538461538464,1.0,0.1764705882352941,0.45812448945529893,5/3/2005 0:00,Shipped,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.718232044198895,S18_2238,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Suite 400,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium,0.4223508439732291
1.0000000000000036,0.2417582417582418,1.0,0.1176470588235294,0.3555641008862063,5/31/2005 0:00,In Process,0.3333333333333333,0.36363636363636365,1.0,Classic Cars,0.718232044198895,S18_2238,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Suite 400,Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium,0.27058859238176847
0.0,0.4835164835164836,0.5596280087527352,0.058823529411764705,0.2138034376247641,1/6/2003 0:00,Shipped,0.0,0.0,0.0,Vintage Cars,0.14917127071823205,S18_2248,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Suite 400,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium,0.33946530656558527
0.03076923076923066,0.28571428571428575,0.31961159737417943,0.2941176470588235,0.08278048066749652,3/18/2003 0:00,Shipped,0.0,0.1818181818181818,0.0,Vintage Cars,0.14917127071823205,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Suite 400,Manchester,NH,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,0.1314342816917522
0.073846153846155,0.39560439560439564,0.36925601750547044,0.23529411764705882,0.13093693178350774,5/21/2003 0:00,Shipped,0.3333333333333333,0.36363636363636365,0.0,Vintage Cars,0.14917127071823205,S18_2248,Signal Gift Stores,7025551838,8489 Strong St.,Suite 400,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small,0.20789443884740075
0.15076923076923165,0.19780219780219782,0.4852297592997812,0.5294117647058824,0.07459264874451038,9/12/2003 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.0,Vintage Cars,0.14917127071823205,S18_2248,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Suite 400,Brisbane,CA,94217,USA,EMEA,Taylor,Sue,Small,0.1184340937400406
0.1907692307692308,0.23076923076923078,0.5845185995623633,0.4117647058823529,0.10276037871663676,10/18/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Vintage Cars,0.14917127071823205,S18_2248,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Suite 400,San Francisco,CA,94217,USA,EMEA,Brown,Julie,Small,0.16315726188210875
0.2246153846153831,0.21978021978021983,0.41890043763676144,0.6470588235294117,0.07449118315494752,11/5/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Vintage Cars,0.14917127071823205,S18_2248,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Suite 400,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small,0.11827299227296659
0.2523076923076921,0.3516483516483517,0.4686816192560175,0.47058823529411764,0.13540288824006463,11/12/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Vintage Cars,0.14917127071823205,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Suite 400,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.21498523820252788
0.286153846153848,0.39560439560439564,0.4437910284463895,0.7058823529411764,0.1477669850088268,11/21/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Vintage Cars,0.14917127071823205,S18_2248,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Suite 400,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,0.234616269146851
0.3200000000000003,0.18681318681318687,0.6094091903719913,0.1176470588235294,0.08536270639608196,12/2/2003 0:00,Shipped,1.0,0.9999999999999999,0.0,Vintage Cars,0.14917127071823205,S18_2248,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,APAC,Young,Jeff,Small,0.13553419728859226
0.35076923076923094,0.16483516483516486,0.4934354485776805,0.2941176470588235,0.061763868985866145,1/26/2004 0:00,Shipped,0.0,0.0,0.5,Vintage Cars,0.14917127071823205,S18_2248,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Suite 400,Madrid,NY,28023,Spain,EMEA,Sommer,MartÂ¡n,Small,0.09806526477259594
0.3907692307692301,0.2417582417582418,0.32781728665207877,0.47058823529411764,0.06923703023453992,3/2/2004 0:00,Shipped,0.0,0.1818181818181818,0.5,Vintage Cars,0.14917127071823205,S18_2248,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Suite 400,Lyon,NY,69004,France,EMEA,Saveley,Mary,Small,0.10993073804317752
0.43384615384615444,0.29670329670329676,0.625957330415755,0.0,0.14082541521851497,4/13/2004 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.5,Vintage Cars,0.14917127071823205,S18_2248,Mini Caravy,88.60.1555,"24, place Kluber",Suite 400,Strasbourg,NY,67000,France,EMEA,Citeaux,Frederique,Small,0.223594827475505
0.5538461538461554,0.20879120879120883,0.4934354485776805,0.8235294117647058,0.08028060382319402,8/17/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Vintage Cars,0.14917127071823205,S18_2248,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Suite 400,Torino,NY,10100,Italy,EMEA,Accorti,Paolo,Small,0.12746511511166783
0.5784615384615392,0.2417582417582418,0.4768873085339168,0.1764705882352941,0.09167710120163197,9/1/2004 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.5,Vintage Cars,0.14917127071823205,S18_2248,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,NY,69045,Singapore,APAC,Victorino,Wendy,Small,0.1455598451091112
0.6246153846153852,0.43956043956043966,0.30306345733041573,0.058823529411764705,0.13041342816199497,10/6/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Vintage Cars,0.14917127071823205,S18_2248,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",2nd Floor,Sevilla,NY,41101,Spain,EMEA,Roel,Jose Pedro,Small,0.20706324866945366
0.6523076923076943,0.2637362637362638,0.4686816192560175,0.8823529411764706,0.09943407199792362,10/21/2004 0:00,Shipped,1.0,0.8181818181818182,0.5,Vintage Cars,0.14917127071823205,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,2nd Floor,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small,0.1578759355267259
0.7138461538461556,0.3516483516483517,0.7846006564551422,0.47058823529411764,0.19994382629679272,11/17/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Vintage Cars,0.14917127071823205,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,2nd Floor,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,0.31745978008482345
0.7507692307692295,0.3736263736263737,0.4106947483588621,0.058823529411764705,0.13192511839490262,11/25/2004 0:00,Shipped,1.0,0.9090909090909091,0.5,Vintage Cars,0.14917127071823205,S18_2248,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",2nd Floor,Marseille,CA,13008,France,EMEA,Lebihan,Laurence,Small,0.20946342704846935
0.8215384615384629,0.4285714285714286,1.0,0.1764705882352941,0.6178129459798671,1/12/2005 0:00,Resolved,0.0,0.0,1.0,Vintage Cars,0.14917127071823205,S18_2248,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,2nd Floor,Pasadena,CA,90003,USA,EMEA,Young,Julie,Large,0.46904692138598625
0.8584615384615404,0.23076923076923078,0.3066192560175054,0.0,0.062421189544338625,2/10/2005 0:00,Shipped,0.0,0.09090909090909091,1.0,Vintage Cars,0.14917127071823205,S18_2248,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",2nd Floor,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,0.09910892210277106
0.9446153846153855,0.39560439560439564,0.625957330415755,0.0,0.18890025270813865,4/22/2005 0:00,On Hold,0.3333333333333333,0.2727272727272727,1.0,Vintage Cars,0.14917127071823205,S18_2248,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,2nd Floor,San Jose,CA,94217,USA,EMEA,Frick,Sue,Medium,0.2999254030163331
0.9846153846153847,0.3296703296703297,0.5017778993435449,0.1764705882352941,0.1328162509641069,5/29/2005 0:00,In Process,0.3333333333333333,0.36363636363636365,1.0,Vintage Cars,0.14917127071823205,S18_2248,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,0.2108783181940759
0.012307692307693685,0.2527472527472528,1.0,0.6470588235294117,0.2419351399600167,1/31/2003 0:00,Shipped,0.0,0.0,0.0,Trucks and Buses,0.4917127071823204,S18_2319,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Level 6,Madrid,NSW,28034,Spain,EMEA,Freyre,Diego,Medium,0.2822626117349577
0.043076923076924345,0.3626373626373627,1.0,0.1176470588235294,0.2707432795590217,4/1/2003 0:00,Shipped,0.3333333333333333,0.2727272727272727,0.0,Trucks and Buses,0.4917127071823204,S18_2319,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Level 6,Paris,NSW,75012,France,EMEA,Bertrand,Marie,Medium,0.3990028052668506
0.08307692307692349,0.4285714285714286,1.0,0.7647058823529411,0.4274657057336146,6/3/2003 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.0,Trucks and Buses,0.4917127071823204,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium,0.46904692138598625
0.12615384615384784,0.4505494505494506,1.0,0.4117647058823529,0.426856176938342,8/1/2003 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.0,Trucks and Buses,0.4917127071823204,S18_2319,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Suite 400,Espoo,NY,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,0.49239496009236483
0.1569230769230785,0.4725274725274726,1.0,0.2941176470588235,0.3625122879975766,9/21/2003 0:00,Shipped,0.6666666666666667,0.7272727272727273,0.0,Trucks and Buses,0.4917127071823204,S18_2319,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Suite 400,Oulu,NY,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,0.5157429987987434
0.1999999999999993,0.43956043956043966,1.0,0.8235294117647058,0.40453962929767434,10/22/2003 0:00,Shipped,1.0,0.8181818181818182,0.0,Trucks and Buses,0.4917127071823204,S18_2319,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Suite 400,Singapore,NY,79903,Singapore,Japan,Natividad,Eric,Medium,0.4807209407391756
0.23076923076922995,0.46153846153846156,1.0,0.1764705882352941,0.3976943782916577,11/6/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Trucks and Buses,0.4917127071823204,S18_2319,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Suite 400,London,NY,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0.5040689794455542
0.25846153846153896,0.43956043956043966,1.0,0.47058823529411764,0.40453962929767434,11/14/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Trucks and Buses,0.4917127071823204,S18_2319,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Suite 400,Sevilla,NY,41101,Spain,EMEA,Roel,Jose Pedro,Medium,0.4807209407391756
0.29230769230769127,0.3186813186813187,1.0,0.47058823529411764,0.22984308861254632,11/25/2003 0:00,Shipped,1.0,0.9090909090909091,0.0,Trucks and Buses,0.4917127071823204,S18_2319,Mini Classics,9145554562,3758 North Pendale Street,Suite 400,White Plains,NY,24067,USA,EMEA,Frick,Steve,Medium,0.35230672785409345
0.32923076923076877,0.40659340659340665,1.0,0.5294117647058824,0.38751105644060185,12/9/2003 0:00,Shipped,1.0,0.9999999999999999,0.0,Trucks and Buses,0.4917127071823204,S18_2319,Diecast Collectables,6175552555,6251 Ingle Ln.,Suite 400,Boston,MA,51003,USA,EMEA,Franco,Valarie,Medium,0.44569888267960767
0.39692307692307693,0.21978021978021983,1.0,0.1764705882352941,0.2413991369542824,3/11/2004 0:00,Shipped,0.0,0.1818181818181818,0.5,Trucks and Buses,0.4917127071823204,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Suite 400,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium,0.24724055367538986
0.44923076923076977,0.17582417582417587,0.975109409190372,0.4117647058823529,0.12336377546106184,5/5/2004 0:00,Shipped,0.3333333333333333,0.36363636363636365,0.5,Trucks and Buses,0.4917127071823204,S18_2319,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Suite 400,Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small,0.19587019891361576
0.4892307692307689,0.3076923076923077,0.9919310722100656,0.3529411764705882,0.21306376818200867,6/15/2004 0:00,Shipped,0.3333333333333333,0.4545454545454545,0.5,Trucks and Buses,0.4917127071823204,S18_2319,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Medium,0.3382909002186544
0.5261538461538464,0.4835164835164836,1.0,0.4117647058823529,0.3390546201032743,7/20/2004 0:00,Shipped,0.6666666666666667,0.5454545454545454,0.5,Trucks and Buses,0.4917127071823204,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,2nd Floor,San Rafael,CA,97562,USA,APAC,Nelson,Valarie,Medium,0.5274170181519328
0.5569230769230771,0.46153846153846156,1.0,0.1764705882352941,0.3890477454419525,8/19/2004 0:00,Shipped,0.6666666666666667,0.6363636363636364,0.5,Trucks and Buses,0.4917127071823204,S18_2319,Diecast Classics Inc.,2155551555,7586 Pompton St.,2nd Floor,Allentown,PA,70267,USA,APAC,Yu,Kyung,Medium,0.5040689794455542
